"","horse_id","horse_name","mean_acceleration","median_acceleration","range_acceleration","iqr_acceleration","cluster"
"2160",2160,"So Sublime",0.100704331891642,-0.035164030824567,3.80500064455807,0.245407990764174,3
"2161",2161,"Hellbender",0.101343613997895,-0.00454901120398511,4.38067911355154,0.233896023204422,1
"2162",2162,"Voliero",0.103580692320255,0.0151587205780841,3.86550548125385,0.261762454319775,3
"2163",2163,"Aintitfunkynow",0.0905400368920619,0.00689385828306872,3.61322026510109,0.250742836621174,3
"2164",2164,"Neuro",0.101561290803703,0.00186060845850338,4.57616838490157,0.263111609362398,1
"2165",2165,"Too Early",0.0987180326303553,0.00348334512313207,4.08878481611953,0.257190633674861,4
"2166",2166,"Dreamofasamurai",0.0960884907997307,-0.0120738066655627,3.96504499693342,0.284574791308865,3
"2167",2167,"Troubleshooter",0.0792922431953936,0.0135558344330333,3.45766824796752,0.306000658808095,3
"2168",2168,"Mitzrayim",0.0907311603715643,-0.0354190456791643,3.65533336160126,0.23586244366944,3
"2169",2169,"Themsfightinwords",0.0837420817320994,0.00101258236414183,3.43087876229566,0.253687142245219,3
"2170",2170,"Galway Empire",0.0860236828202969,-0.0368032720104152,3.99554501730913,0.239263536931248,4
"2171",2171,"Bijemini Slew",0.0855945910911196,-0.0041081749670708,3.01329188548199,0.28040147040782,3
"2172",2172,"Bondurant",0.114141885801792,-0.000437044881100708,4.25769959901568,0.297507233634284,3
"2173",2173,"Brucarita",0.126317994210018,0.0106551313289908,4.03021754714845,0.319887203198329,3
"2174",2174,"Atta Kid",0.126620984572433,0.0149885023584488,3.48576608046792,0.260125691206907,3
"2175",2175,"Total Tap",0.0452688851075237,-0.0215371125121785,3.70450167325738,0.263840380774216,6
"2176",2176,"Machtree",0.118531443405062,-0.00705014225072472,3.89516962702329,0.2944270546565,3
"2177",2177,"Mobridge",0.100051982754302,0.0037847302092773,4.34538102992253,0.220186003697168,1
"2178",2178,"Local Hero",0.101475570261874,0.00425133188685578,4.37183760409561,0.260087401071738,1
"2179",2179,"Hills Pond",0.0754533635895072,-0.0225102580594504,3.85682502306075,0.297515127290607,3
"2180",2180,"Hemlock",0.097740692501919,-0.0194817119408476,4.41166229015966,0.296915447809847,4
"2181",2181,"Mr Phil",0.0910597915736861,-0.00321050417174559,3.93165140646205,0.24014942302759,4
"2182",2182,"Trash Talker",0.114603972000809,-0.0163549254205025,3.79341663529781,0.243704164867785,4
"2183",2183,"Ikeisgreat",0.135868542402207,0.0146058745348401,3.51336171735589,0.22956731143383,4
"2184",2184,"Kingmeister",0.129668096823442,-0.011598599173702,4.48726467719482,0.281443716776777,2
"2185",2185,"Robber Bob",0.106056634450436,-0.0477582406854395,4.52160934323366,0.264402513225118,2
"2186",2186,"Obsessed",0.115255319354056,0.0135921305942727,3.43217250806354,0.365455156544579,3
"2187",2187,"Bayern's Mirage",0.108906079054348,-0.0461374005830098,5.42737944662621,0.313216674542167,6
"2188",2188,"Southern Brigade",0.0996126514081682,-0.00179150596992864,4.23900679098367,0.235232467159139,1
"2189",2189,"Quiet Out East",0.0977115901753893,-0.0130326436513081,3.73498519513973,0.195468572147918,4
"2190",2190,"Saltking",0.0979254732563577,0.0144978233109991,3.14776500641403,0.248394257293083,3
"2191",2191,"Ten Eyck",0.105639028158543,-0.00453928659844235,3.9852775209961,0.206166961244625,4
"2192",2192,"Curlin's Legacy",0.0931126738078776,-1.2114227649265e-05,4.12839345806469,0.184396124587702,9
"2193",2193,"Steelersfanforlife",0.0996247435249731,0.000273884643925094,4.2960555135866,0.2146649167387,1
"2194",2194,"Knight Frost",0.0805204740676058,-0.0275355568766184,7.25845027446327,0.240251342825561,5
"2195",2195,"Starting Point",0.113510157734746,-0.00180556956478344,3.99441044759826,0.293508750512781,3
"2196",2196,"Tiberius Mercurius",0.0983768913037736,-0.000804174536286932,4.23874133202208,0.232407121749016,1
"2197",2197,"North Dakota",0.105867496881594,-0.00197774495150247,3.14919656387481,0.265546600027028,3
"2198",2198,"Blameless",0.101902917048885,0.0126615553413056,3.98860282845761,0.334511613673801,3
"2199",2199,"French Reef (IRE)",0.0949565280741453,0.015835518189391,3.70537439125994,0.370622280006004,6
"2200",2200,"Rakeez",0.105757438758573,0.00783030209397218,3.28066070122343,0.336798039959453,3
"2201",2201,"Tough Times",0.0702166745336741,-0.00822317932761349,3.6338795718762,0.294822181156301,3
"2202",2202,"Brahe",0.112315047806949,0.00905046641655834,3.61014037824596,0.244588731958239,4
"2203",2203,"Donegal Aces",0.0768966966567691,-0.00138210631660405,3.792492617759,0.235650559847119,4
"2204",2204,"Collegeville Girl",0.137350807084422,-0.0201971416981282,4.74108036131218,0.297371885917633,2
"2205",2205,"My Last Million",0.0914739725511921,-0.0306959540244275,4.0575446334696,0.189680397293147,1
"2206",2206,"Nasty Affair",0.122462076921005,-0.00986903790755159,4.5692449665982,0.249836912000889,1
"2207",2207,"Big Q",0.101092634863756,-0.0273788615622187,4.14506373800191,0.195742169714857,4
"2208",2208,"Playtone",0.112867256562844,-0.0142293342705852,4.51707245293048,0.196051494250562,1
"2209",2209,"Time Limit",0.0975980893163273,-0.0116800313927696,4.82144905881094,0.201881181285351,1
"2210",2210,"Shadolamo",0.121063002576741,-0.000201053869397406,3.40707979542184,0.131398865682213,9
"2211",2211,"Single Verse",0.101634089689747,-0.000200574256969017,3.41616708557282,0.257942719244476,9
"2212",2212,"My Sassy Sarah",0.10575166763005,0.000201832029920486,3.64297484800885,0.215388903828556,4
"2213",2213,"All Over the Map",0.0679150473470793,-0.0388697903797145,3.41599205355542,0.147021978597147,3
"2214",2214,"Altea (FR)",0.131914362657544,0.0183562322404956,5.53855913024943,0.284905523813473,1
"2215",2215,"Mean Mary",0.126611361131321,-0.00595213415047466,3.8609957672327,0.338449263741271,3
"2216",2216,"Blonde Moment",0.109128658231621,0.0213937765797457,4.38691713795834,0.317062333282087,3
"2217",2217,"Civil Union",0.149391613259143,0.0540381406006247,4.15773848910373,0.316329684815332,3
"2218",2218,"Bareeqa",0.128199272999522,0.00869166974855536,4.99455857335214,0.241364974665182,1
"2219",2219,"Betty F (GB)",0.113784874933112,-0.00739305955466325,3.82425344245833,0.25666229015556,3
"2220",2220,"Kelleycanrun",0.105869293939753,-0.00194724689903422,4.53781574456642,0.266809433458819,1
"2221",2221,"Periodical",0.114041393028947,0.0062063212844205,3.76943821093951,0.30230921570288,3
"2222",2222,"Music of Life",0.0867702398885573,0.00521765134182317,5.01529368183437,0.284518953848516,1
"2223",2223,"Ellanation",0.0848997218358966,-3.87494369628409e-06,2.37541089683392,0.246442968089213,9
"2224",2224,"Chiclet's Dream",0.111867456930871,-3.11127013061549e-06,3.98873197565119,0.272532583159769,9
"2225",2225,"She's Dreamin",0.112215564645988,0.000383836752740131,3.79645084999991,0.228937986109928,4
"2226",2226,"Cape Cod Diva",0.129906689962129,-0.00167930977362434,4.32703864499018,0.223479450916397,4
"2227",2227,"Teletype",0.120817612862161,-0.0239005331073127,4.62500570945424,0.224769143016005,1
"2228",2228,"Incredible Miss",0.0590652533747099,-0.0342989156586905,4.09465033483101,0.207591989172381,4
"2229",2229,"Heartstrings",0.120451201517886,0.00169159980692275,3.99807421021758,0.217046101479716,4
"2230",2230,"Tradeable",0.11671450898638,-0.0210308456455771,3.75952771186788,0.22390553929076,4
"2231",2231,"Matzo Bella",0.111263262025345,-0.0342192785463674,3.98588562942853,0.221083338511625,2
"2232",2232,"Shrink",0.116418572425619,-0.00550177739806182,3.41084258454573,0.298799201828549,3
"2233",2233,"Bourbon in May",0.115279256501991,0.0127981113596876,3.88226081523553,0.246903424222183,4
"2234",2234,"Scoreswhenhewants",0.062584498089529,0.00437519615799431,4.16056507884616,0.292268398753453,6
"2235",2235,"Hardest Part (GB)",0.104812120856621,0.0309281504107098,4.04533205640132,0.310340112062257,3
"2236",2236,"Wild Weekend",0.138192493324944,0.0142023272526046,4.75307052834637,0.300828164765602,3
"2237",2237,"Knockout Punch",0.0953913123741254,-0.00391315644762318,3.64037487560533,0.252891840464969,3
"2238",2238,"Aladdin Sane",0.0934080285725342,0.0209331675759326,3.22391002203221,0.251499041271523,3
"2239",2239,"Double Happiness",0.104186370196752,0.00745350169172809,4.02393013372649,0.275844066323666,3
"2240",2240,"Eighty Seven North",0.103059372064911,-0.00279888348250917,8.73270693861762,0.206167695333704,5
"2241",2241,"Go Zappem",0.116159083645177,0.00834575299059123,4.62413881661777,0.203712532917111,1
"2242",2242,"Cold Hearted Cat",0.119961908427644,0.00870496624435032,8.71069486198055,0.229430403093946,5
"2243",2243,"Herwaze",0.119651581141621,0.00580209528377098,4.96937271823738,0.23266688699952,1
"2244",2244,"Alreadycelebrating",0.103787793979434,-0.000348628874996216,4.29890274922711,0.230906351479271,1
"2245",2245,"Diamond Darlin",0.11660929446039,0.033515930217618,3.25062340662317,0.25612031714446,3
"2246",2246,"Fika",0.119248544983962,-0.000123703755641537,4.39291236712492,0.248536605783737,9
"2247",2247,"Alexacrat",0.071058051497859,-0.0176736473863709,3.78881913406449,0.209917279519009,1
"2248",2248,"Armament",0.0912082099912369,-0.017589719206243,5.59755802196918,0.223238124725494,1
"2249",2249,"Neighborhood Bully",0.0889434737137785,-0.0082123222055404,5.72186933540742,0.234595904392314,1
"2250",2250,"Cross Border",0.103587792576856,0.015055584013693,3.89281705291126,0.259197357259922,4
"2251",2251,"Mr. Alec",0.0928615420585149,0.0161896570755178,4.01769642384393,0.290008564231526,3
"2252",2252,"Uhtred",0.0822361553611434,0.0054692468246813,3.94283030235919,0.218733079565857,1
"2253",2253,"In Equality",0.0792112638835495,0.0264035393748148,3.40506910026111,0.266889792000417,3
"2254",2254,"Desperado",0.0728862225836972,0.0259562369320226,2.94843219188018,0.263202686667543,3
"2255",2255,"Strike",0.105759851731865,0.0121944620471339,2.43916951607353,0.290024429262391,3
"2256",2256,"Fled",0.137837620355624,0.0153695738049227,4.81592243704188,0.331512813524254,6
"2257",2257,"Constant Knight",0.11450688254147,-0.0116739285397895,7.04811177361547,0.257096161987216,5
"2258",2258,"Financialstability",0.127263731215904,-0.000382657009113687,6.86067050708191,0.251754540385277,5
"2259",2259,"Irish Valor",0.106180846277815,-0.00784044147162256,4.20091310745783,0.25419613398912,4
"2260",2260,"Six Percent",0.117996346535518,-0.0130876534823427,78.2327829382042,0.241183308631921,8
"2261",2261,"Perjury Trap",0.103778084976444,0.0192609879889179,3.16408445170795,0.251395473115094,3
"2262",2262,"Scanno",0.0967812927961168,0.0150955555717051,3.41963507966275,0.283263906705116,3
"2263",2263,"Gufo",0.106543476756027,-0.00740806016543318,3.18587733649631,0.356282512276828,3
"2264",2264,"Candy Tycoon",0.118274509403724,-0.009922799044998,3.71317093776669,0.257023118465953,3
"2265",2265,"Basie",0.0967314660383569,-0.0070373590290763,4.27450144771609,0.358761749270212,6
"2266",2266,"Breithorn",0.103426579285498,-0.0170261678256595,4.03069053925708,0.253127641341073,4
"2267",2267,"Croi Mor",0.127412338007033,-0.0018706379973818,4.59836530973269,0.27358211194795,2
"2268",2268,"War Stopper",0.103144305345959,0.00410590305524591,3.41047304371072,0.260140672969125,3
"2269",2269,"Paint Music for Me",0.102900204745831,0.0232350129074774,2.86003187238147,0.264108993422023,3
"2270",2270,"Jedi Master",0.0347799088267188,-0.0370190805399125,4.40461607321495,0.256566544022162,6
"2271",2271,"Brice",0.0750697030699183,-0.18550863523409,4.20337996298413,0.910880551329107,8
"2272",2272,"Magic Fairy",0.141079670664073,-0.0355863803764815,5.3270944958208,0.236941671838905,2
"2273",2273,"Ailish",0.129992185306718,-0.02910760149796,4.08509731417284,0.290118328773641,3
"2274",2274,"Mz Seb Pat",0.127724224433252,-0.00694969858022255,4.01911885496763,0.254252211870291,2
"2275",2275,"Birthday Gift",0.145648118892519,-0.0116431666686038,4.14855366069421,0.278324619622131,2
"2276",2276,"Dream Bigger",0.0982394812930131,-0.0382085069968304,4.56323563952363,0.2120083218721,1
"2277",2277,"Scilly Cay",0.0993791329324517,-0.027372348280985,4.39923480616822,0.324838730788619,6
"2278",2278,"Bank On Shea",0.117730615330733,-0.0331135933258114,4.62122826003937,0.271006794791786,2
"2279",2279,"Harris Bay",0.102269871636346,-0.0238352454873873,3.86037286404818,0.225901969298061,4
"2280",2280,"Ny Traffic",0.0892098006892668,-0.0172009571680627,3.94115507143952,0.300523301212629,3
"2281",2281,"Mission Wrapitup",0.115241988898752,-0.0294603279985747,4.29337812556604,0.249934405298807,2
"2282",2282,"Moonachie",0.0961144002667919,-0.0528452222641269,4.18163689406851,0.253948688652772,4
"2283",2283,"Top Hat Invasion",0.11731724751331,-0.0386769434644355,5.94476450662583,0.26538337714663,5
"2284",2284,"Cruising Strong",0.128808054879685,-0.0147273607699011,4.89607415329165,0.303411168608328,2
"2285",2285,"High School Crush",0.117869043186463,-0.0356940043178469,3.86485651891333,0.270686545024489,3
"2286",2286,"Welsh Gold",0.137418555544733,-0.0441056010780774,5.18598443624997,0.279189718218924,2
"2287",2287,"The New Miami",0.129913514462701,-0.0177654827485093,4.03507248975007,0.331947897430136,3
"2288",2288,"Tomorrow Tomato",0.135343814192071,-0.0322777610966977,3.69873485088153,0.242560959177577,2
"2289",2289,"Gringotts",0.120299018341573,-0.0192109177954162,3.63996152352683,0.26088679120155,3
"2290",2290,"Holiday Belle",0.146472563551571,-0.0239157593964647,5.24498324760961,0.25390776928703,2
"2291",2291,"Emerald Banker",0.149394911792796,-0.0139896723540313,4.68423933414628,0.27466735022698,2
"2292",2292,"Rewarded",0.100083818185035,-0.054581849662998,4.57785602429371,0.242871274532207,2
"2293",2293,"Our Lady of Winloc",0.122871036915168,-0.0457664813679983,3.90803817025397,0.328011829918786,3
"2294",2294,"Oroscopo",0.139527033237261,-0.0264629355343749,4.67351465236968,0.231572827111247,2
"2295",2295,"Mine the Coin",0.0861552733238276,-0.0195495796523504,3.49584699923509,0.309863625788398,3
"2296",2296,"Azzedine (FR)",0.0825811352162103,-0.0308146061043478,4.7244265851688,0.21025563564527,1
"2297",2297,"Analyzethisandthat",0.128526823582833,-0.0338738046021645,3.87815274651371,0.204099923619054,2
"2298",2298,"My Brothersledge",0.110711867774571,-0.024469610880729,3.15848154668525,0.32982690653356,3
"2299",2299,"Three Technique",0.131863214494211,0.00814817903364131,6.29226462683476,0.308217934576924,1
"2300",2300,"Polar Bear Pete",0.0613645557158967,-0.0154377440781275,3.50499040278651,0.267745884993213,3
"2301",2301,"Hockey Puck",0.0517417210658048,0.000153039097328802,3.38474094876718,0.288011708820332,3
"2302",2302,"Mr. Shortandsimple",0.0853939387403087,-0.0160186424204262,3.76672913688416,0.219601916759327,4
"2303",2303,"The Great Johanna",0.107752059549008,1.56571729645647e-05,4.05214550492929,0.228080485876021,9
"2304",2304,"Belleza",0.112088757479819,0.00224887866114897,3.88226875029804,0.258626079561095,4
"2305",2305,"Amos",0.1016919497678,-0.0126595208500251,5.89028152701679,0.212259753617836,5
"2306",2306,"Two Cent Tootsie",0.0989882216168433,-0.00324879763093122,4.59500535785786,0.222195590122408,1
"2307",2307,"Brovia",0.0551875698667144,-0.017679910705748,3.10687915789922,0.240414927814744,3
"2308",2308,"That Is Key",0.119525194629407,-0.021461808523353,2.92307516217188,0.162978560108445,2
"2309",2309,"Imperial Brew",0.0966984276407881,-0.029014015753659,3.97696466333914,0.213729059539758,4
"2310",2310,"Johnny Wishbone",0.0976334626007987,-0.0222046725356309,7.33169753727402,0.218074797118089,5
"2311",2311,"Dan the Man Can",0.130983416806906,-0.00740264735524615,4.00512974911987,0.28102544745229,3
"2312",2312,"David's Gem",0.107813837619957,-0.0143671149304778,3.66043771612103,0.215258026262296,4
"2313",2313,"Shandian",0.131061566419778,-0.0312037584540887,5.13189534726277,0.2361312692896,2
"2314",2314,"Money Ride",0.10052000939833,-0.0306322613220371,3.66577598622371,0.206431770571182,4
"2315",2315,"False Alarm",0.124696868689801,-0.0453233436248036,3.98064916764904,0.1967776827024,2
"2316",2316,"Elite Mission",0.0910411924814435,-0.0400472850263769,3.24211284269621,0.226659710498197,3
"2317",2317,"Yo for the Yoyo",0.105930269143124,-2.75174670842186e-06,2.89074538601669,0.246682944651459,9
"2318",2318,"Nextstop Pokipc",0.0846765121070077,-0.008398784864754,3.06403226331984,0.223940850770896,3
"2319",2319,"Drink to the Clown",0.0773227795681849,-0.0197721974395206,3.19392846978213,0.225176515639943,3
"2320",2320,"Alite",0.0882128257130399,-0.0154712332876288,2.89036190667652,0.206071468162176,3
"2321",2321,"Super Silver",0.0773551790239476,-0.00420585162303647,3.79650204932482,0.185012754284314,1
"2322",2322,"Other Things Equal",0.0978003483488506,-0.0129055079251756,4.05197939922042,0.21420362510066,1
"2323",2323,"Complexity",0.054880929139053,-8.96753279435971e-06,3.83356026352847,0.214112011879965,9
"2324",2324,"Hawaiian Noises",0.0915261682968811,-0.0419018021733106,3.14799019934118,0.252469328180268,3
"2325",2325,"Heavy Roller",0.0999624644452168,-0.0117522721203116,4.2653269343958,0.26483650118303,4
"2326",2326,"Appointment",0.092706710927902,-0.0165736467789921,4.78085467959512,0.261078463998262,1
"2327",2327,"Kitty Therapy",0.103742136841647,-0.00489675260803481,3.58761084656175,0.246820517298968,3
"2328",2328,"Vitanza",0.140245913396965,-0.0353184462584631,4.83929837839911,0.225432209966314,2
"2329",2329,"Trumpit",0.119067914469753,-0.035776968737078,4.08110950396266,0.230622517296177,2
"2330",2330,"Lady Cat",0.170512756179696,-0.00150791767333973,3.40265004148326,0.224274295125225,7
"2331",2331,"Zabava",0.0892664775281919,0.0046947010830899,3.1267785552147,0.235820599079328,3
"2332",2332,"Mike's Girl",0.121335831499574,-0.0115370230162818,3.44690886540036,0.21564997849483,4
"2333",2333,"Corey Scores",0.119594965816582,-0.00804464364465613,4.75372569911681,0.200676877623946,1
"2334",2334,"Take Charge Tina",0.0892587676630901,-0.00887229197392969,4.29317519480534,0.253362971257317,1
"2335",2335,"Hard Count",0.189377219517962,0.0062242512607074,4.01776047660667,0.188692873138359,7
"2336",2336,"Tan and Tight",0.169993995041027,0.0101744231432753,4.03110458965848,0.272527642876758,7
"2337",2337,"Spin Control",0.136564289368538,-0.0377737849305666,4.02655116825251,0.244972371441602,2
"2338",2338,"Leaveematthegate",0.1049280439797,0.00466175050739063,3.58501168513907,0.233307894582888,4
"2339",2339,"Gosilently",0.115022794375631,0.00143959589109638,4.93255322251643,0.237316648895234,1
"2340",2340,"Dream Passage",0.090735641611282,-0.0037309966106657,4.32851402835346,0.197683346046051,1
"2341",2341,"Raining Lemons",0.0913074169241693,0.0220957205882044,2.67546451780551,0.235289331615398,3
"2342",2342,"Touriga (BRZ)",0.0733493906060552,0.00894289264245134,2.6328941403585,0.231736011399178,3
"2343",2343,"Satisfy",0.0535304065350247,-0.0293424657019664,2.8673898902454,0.257184088798511,3
"2344",2344,"Officer Hutchy",0.132444031953997,-0.0203780808633146,3.85948834309595,0.253015005433663,2
"2345",2345,"Maru",0.105811215397012,-0.0589670658743778,3.7274981630763,0.194317720364276,2
"2346",2346,"Imprsstheprofessor",0.126173726766818,-0.016735251567008,3.73191929937688,0.244177352178358,2
"2347",2347,"Take Charge Donna",0.113951584252161,-0.0203857381408975,3.53022738324053,0.255251049247364,3
"2348",2348,"Central Exit",0.11713978361474,-0.0456955332180529,3.79652709819177,0.257428875007212,3
"2349",2349,"More Diamonds",0.111540818919542,-0.0420101240922995,3.45402374285657,0.216642461848368,2
"2350",2350,"Be Magic",0.114102116533362,-0.0147279245556465,3.90068795570843,0.248862671863019,4
"2351",2351,"Mrs. Phelps",0.145233156585785,-0.0469005368157688,4.1642847753903,0.294889583411672,7
"2352",2352,"Fortune's Girl",0.0858506356749839,-0.0333778203371469,4.40068109777325,0.253766621346736,4
"2353",2353,"Over Thirsty",0.0979191629410647,-0.0436039234219273,4.34331407011519,0.220483641434081,4
"2354",2354,"Ghostly Beauty",0.119628361120446,-0.0217670441408472,4.95148712369814,0.228908035889966,1
"2355",2355,"Shannon's Girl",0.142771751867509,-0.00645777355723866,3.81492109470296,0.213970170601442,2
"2356",2356,"Gracely",0.171949007665202,-0.0313089239972315,3.92593548649103,0.247548917357896,7
"2357",2357,"Happy Home",0.154401333597456,-0.0168284173287863,4.3005216465485,0.224010314842769,2
"2358",2358,"Happyandiknowit",0.126810989050715,-0.0267907772664226,3.63980793412617,0.189069868515937,2
"2359",2359,"Absentee",0.120238240292496,-0.00940318761484901,3.14162634803722,0.231613959805505,3
"2360",2360,"Its a Chance",0.117495289257366,-0.0414662466239998,4.53014220806902,0.211208586048261,2
"2361",2361,"Appletini",0.118174790046028,-0.0579291640602201,4.80231566274132,0.237198215700319,2
"2362",2362,"Red Hot Dame",0.162733732278358,-0.0379528102380186,3.51449856952762,0.281851338829857,7
"2363",2363,"Lost Ticket",0.106873320663652,0.0109452561357344,3.98684992270047,0.242984058294546,4
"2364",2364,"Apurate",0.0990732479588075,-0.00909264639929811,3.73440728402053,0.23236586873827,4
"2365",2365,"Jazzy Lady",0.113276934975093,0.0203621870177244,3.78939739822874,0.212691383225348,4
"2366",2366,"Speedy Vanessa",0.08951345923115,-0.00869738547759229,3.91863479837012,0.214152107184319,1
"2367",2367,"Empress Amelia",0.101925480748174,0.00774691614218209,3.6527953544514,0.206704005937609,4
"2368",2368,"Love of My Heart",0.133522887284513,-0.0237996352437059,3.77263407132454,0.269359083095881,2
"2369",2369,"Orsay",0.0786666327278193,-0.035417182998758,3.48021527279945,0.200305857024279,3
"2370",2370,"Malthael",0.104413305696216,0.00351157788551542,4.48345692621244,0.220194271316788,1
"2371",2371,"Betterment",0.0925594315578413,-0.000171263759306662,3.14827713482286,0.215992543161036,9
"2372",2372,"Bail Out",0.0943035059019167,0.00229026831467472,3.98370887493754,0.236392768147122,1
"2373",2373,"Breaking Bread",0.111781718736951,-0.0281865944148273,4.36263783270215,0.223514989405619,4
"2374",2374,"My Sacred Place",0.122297527853127,-0.009230155417562,4.30855383900467,0.255978018900103,4
"2375",2375,"Victory Boulevard",0.127052992969635,-0.0137094257151528,3.43027405576528,0.257929164652347,3
"2376",2376,"Super Wicked Charm",0.102078162703935,-0.0155584280536934,5.74800805786749,0.242358309905391,1
"2377",2377,"Aleph",0.12152612475183,-0.0243400427473719,3.66672317833048,0.237686590827105,2
"2378",2378,"John Want Revenge",0.0902586158895079,-0.000190301936221715,3.56318231952056,0.221351539430292,9
"2379",2379,"Mister Bobby",0.082308926134975,-0.0274388208140408,3.21827988953586,0.214465152486718,3
"2380",2380,"Casper Slew",0.108819606174193,-0.0456577502855598,2.92362763754455,0.25220638834759,3
"2381",2381,"Larceny",0.134918216473995,-0.0262562870940428,4.69038999428127,0.258199326191586,2
"2382",2382,"Summer At the Spa",0.183599347546027,0.0210149623198627,3.861952838525,0.299092862980921,7
"2383",2383,"Cemetery V I P",0.127798237320496,-0.031368500838581,3.87985187391694,0.241750270804677,2
"2384",2384,"Magnetique",0.117389276085785,-0.0430460698203529,4.36477979438867,0.228243341814664,2
"2385",2385,"City Temper",0.156533899654854,-0.0452311539586342,3.87733447195327,0.200543614607065,7
"2386",2386,"White Hot",0.114095847192185,-0.0439782525050955,4.4794020668132,0.192192821001366,2
"2387",2387,"Lottie's Mizzion",0.20069645653821,0.00377974302900301,5.15006101718621,0.200478625908213,6
"2388",2388,"Myhartblongstodady",0.100949428133312,0.0179467507312181,3.30543509092164,0.250387685620769,3
"2389",2389,"Miss Jen",0.105529233877148,0.00255402099486603,3.01361374678173,0.203117689746013,3
"2390",2390,"Kerry's Ring",0.110058323851489,0.0144460720136795,4.08223150028635,0.212185369518033,4
"2391",2391,"My Bernie",0.154054877007817,-0.0550453529679002,3.91109416173874,0.2423495976501,7
"2392",2392,"Celebration (GB)",0.101120536033665,-0.0305408292358133,3.35734188945218,0.224456713048781,3
"2393",2393,"Banana Thief",0.111592479390586,-0.00181061590010421,5.10303633660892,0.245594507259167,1
"2394",2394,"Call Wil",0.0923296680531421,-0.0650677173080262,3.12183085672293,0.223084549731755,3
"2395",2395,"Kinenos",0.128765966924837,0.0186355757660787,3.91624883702338,0.252257067368962,4
"2396",2396,"Eagerly",0.110749645743828,-0.000187226103076594,4.06489785357762,0.249832143389777,9
"2397",2397,"Telephone Talker",0.12653999052358,0.00716938494272254,3.35747853270162,0.223573994455594,4
"2398",2398,"Tapaloof",0.117086713115416,0.0234719844410939,3.65778388925795,0.211543097450983,4
"2399",2399,"Mandate",0.123855075470513,-0.00248656147981702,3.4421990809049,0.234431740921247,4
"2400",2400,"Assiduously (GB)",0.138350996948763,0.0230299292199479,3.89373326154107,0.212367780430755,4
"2401",2401,"Lord of the Nile",0.113237206129786,0.0152040566778413,3.01514549409938,0.240193048771572,3
"2402",2402,"Queens Empire (IRE)",0.139325722254798,0.0326135324240637,3.32771314623195,0.216134998403994,4
"2403",2403,"Plan of Attack",0.128415432405885,0.0217521139011075,5.22979016803817,0.241081779501408,1
"2404",2404,"Stay True",0.114570331222874,-0.0089839577655921,3.7019097041543,0.213508506911938,4
"2405",2405,"Free Enterprise",0.127093546850697,-0.0173370982640632,5.99425853068652,0.252734217277748,5
"2406",2406,"Kong Style",0.102160130590023,-0.0283560774924957,3.41414645174785,0.183081226854756,4
"2407",2407,"Double Orb",0.0973073085174862,-0.0198452770446293,4.26167714932319,0.208813625592363,1
"2408",2408,"Fast Talking",0.105146788668252,-0.0350286837830633,3.57658784967691,0.195249204481684,4
"2409",2409,"Getmotherarose",0.143345611994773,-0.0122062068803343,4.06197226674505,0.239194120356732,2
"2410",2410,"Kitten's Covergirl",0.118217858735,-0.0244693875246469,3.86476609269014,0.239557966221854,2
"2411",2411,"Honey I'm Good",0.136802485751287,-0.0196070809023341,3.68095636739285,0.246156543937602,2
"2412",2412,"I'llhandalthecash",0.15739060456317,-0.00789891446619369,4.4157842036503,0.265247808983477,2
"2413",2413,"Albertville (GER)",0.151943072776206,-0.00626188686890414,3.58122911179055,0.244898556354405,2
"2414",2414,"Calinas Song",0.129331350113534,-0.0342150978153342,3.79542638136564,0.210170486766797,2
"2415",2415,"Miss Mystique",0.142288744190133,-0.0390704928898455,3.75224978956198,0.263426455500182,7
"2416",2416,"Buff's in Love",0.180087821660651,-0.0146083485824033,4.10852864833901,0.196317337244931,7
"2417",2417,"Sadler's Joy",0.082263693731739,0.0281976351511004,3.90355522743676,0.227482660417024,1
"2418",2418,"Red Knight",0.0753418711017858,0.0127744125755321,4.14602274182998,0.241914700850646,1
"2419",2419,"Dot Matrix",0.092316439881573,0.00632219553103081,5.52095694004221,0.211084313103923,1
"2420",2420,"Postulation",0.0624786453189878,0.0168043659386336,3.26632998748779,0.192478206118662,3
"2421",2421,"Nakamura",0.0784804574242999,0.0240315659491301,3.21136997620093,0.22306137351913,3
"2422",2422,"Have At It",0.0993294401632191,0.0215680388468016,3.79053842934375,0.212413329374935,4
"2423",2423,"Tiz a Slam",0.0572757691485944,0.0235865322656331,3.37104318088742,0.248812334164179,3
"2424",2424,"Marzo",0.0596335154555526,0.0109977011025574,2.74415647564524,0.20918508607613,3
"2425",2425,"Petit Fils (FR)",0.0695276303762493,-0.0136468454605689,3.30605019929303,0.238007848591315,3
"2426",2426,"Red Right Hand",0.105450967056435,0.00637607989376971,4.78010233434603,0.239891441582102,1
"2427",2427,"Glorious Empire (IRE)",0.0503534935596025,-0.0144665973873472,3.35647745290475,0.242563790357197,3
"2428",2428,"Glenn Likes Gin",0.130326327444101,-0.044454812963139,3.57334449647668,0.251984281681348,3
"2429",2429,"Imperio D",0.112218839593562,-0.0357532163533184,4.00158068300135,0.28563688768613,3
"2430",2430,"Unbridled John",0.138282216680995,-0.0327028528205678,4.29600322104378,0.305271800951447,3
