"","horse_id","horse_name","median_total_strain","min_avg_strain","iqr_total_strain","min_total_strain","sd_avg_strain","cluster"
"2156",2156,"Impazible Girl",-0.0901258827279621,-2.12270765897207,0.670884552754363,-14.7301368854178,2.36534716896041,3
"2157",2157,"Tourbillon Rose",-0.0871617458148026,-4,0.356641392391083,-14.8093886439778,5.91773870597671,5
"2158",2158,"Kefaliani",-0.165519844048684,-4,0.769515419034678,-28.331813465935,4.5799040562352,5
"2159",2159,"Theyallcomehome",0.00653863924635024,-1.54785511959899,0.465934778234867,-6.19142047839597,3.38407503920623,6
"2160",2160,"So Sublime",-0.0115694766424495,-3.03423962503423,0.544784482867239,-18.2492065707415,2.90857487037674,8
"2161",2161,"Hellbender",-0.068670874245488,-2.55563510365063,0.780524827397956,-28.1119861401569,3.11805645881092,2
"2162",2162,"Voliero",-0.0252783410941674,-2.00485117639613,0.862604501810077,-22.0533629403574,1.5552176116296,2
"2163",2163,"Aintitfunkynow",-0.0379821510557455,-2.85578449465303,0.767034044919657,-25.7020604518773,3.19859350654146,8
"2164",2164,"Neuro",-0.0643006042176574,-4,0.772670966343963,-28.4285580988391,8.52448203398864,6
"2165",2165,"Too Early",-0.0601370406515291,-2.19334070772569,0.772397909109727,-23.8323187204036,2.63957742168774,2
"2166",2166,"Dreamofasamurai",-0.2097301292023,-2.73427169430172,0.761135179249318,-30.0769886373189,3.75776007097798,3
"2167",2167,"Troubleshooter",-0.0534590622288935,-1.76697637759043,0.991889962556375,-19.4367401534947,7.79221530962793,7
"2168",2168,"Mitzrayim",-0.0462667711381666,-4,0.534286926747838,-16.1336299360283,2.70339177594689,5
"2169",2169,"Themsfightinwords",-0.136807083912972,-2.680745267909,0.916851653128482,-29.488197946999,2.83991086767434,4
"2170",2170,"Galway Empire",-0.153259930697277,-4,0.800408713595771,-25.5100265910892,2.82743036549126,5
"2171",2171,"Bijemini Slew",-0.153104255612714,-4,0.874778808353721,-36.2875164562022,3.94749244722862,5
"2172",2172,"Bondurant",-0.0492964631064308,-2.56751512684435,0.68604915466973,-20.8324652754382,3.55745311734588,2
"2173",2173,"Brucarita",0.0476736447085726,-1.12844937224698,0.928971170415098,-11.2844937224698,2.62950415965998,6
"2174",2174,"Atta Kid",0.0568111633096011,-2.11616350686879,0.73926563801062,-21.1616350686879,3.81315831833014,6
"2175",2175,"Total Tap",-0.102147816985307,-4,0.584673918292062,-28.3950038714713,9.13296194632183,6
"2176",2176,"Machtree",0.0200116523557617,-3.37019750611781,0.630049725163856,-24.9239509496751,2.77598764830583,8
"2177",2177,"Mobridge",-0.0254917327452043,-4,0.474252205566625,-19.7959335355178,4.46925387384636,5
"2178",2178,"Local Hero",-0.0497344152120339,-4,0.696593358079149,-19.8058031193138,2.07202955522481,5
"2179",2179,"Hills Pond",-0.0191168454622761,-4,0.980383599748788,-31.0512112972324,3.84651814150326,5
"2180",2180,"Hemlock",-0.0687305083130839,-3.00754102887584,0.661382521692152,-16.8057160940942,2.80050525148425,1
"2181",2181,"Mr Phil",-0.112331586621287,-2.67844068450939,0.579387577430719,-20.1425335919459,3.23087197614006,4
"2182",2182,"Trash Talker",-0.124757522353781,-2.77967674091264,0.740027857304076,-24.0479125696148,3.3514129108511,4
"2183",2183,"Ikeisgreat",-0.0216500801016193,-1.70080885944718,0.830386796087679,-11.9056620161303,2.00236406240352,2
"2184",2184,"Kingmeister",-0.132987032839091,-3.00362310689767,0.709490621667918,-24.0289848551814,5.21546905364111,2
"2185",2185,"Robber Bob",-0.184517352101895,-2.86963470166377,0.692613914648624,-22.9570776133102,3.28133477672042,3
"2186",2186,"Obsessed",-0.119221809915722,-3.15771300920237,0.880000339987398,-22.1039910644166,3.20258876935387,4
"2187",2187,"Bayern's Mirage",-0.0936394253985829,-4,1.04604362848977,-25.3188304188117,3.49895421237356,5
"2188",2188,"Southern Brigade",-0.04042333967017,-4,0.671486975689177,-21.5829677218189,2.94341426189873,5
"2189",2189,"Quiet Out East",-0.0367848697415969,-2.79977324230077,0.577422358497225,-28.4767345029094,2.45335236602326,8
"2190",2190,"Saltking",0.0162565429193944,-2.67131967585828,0.669300047936754,-18.699237731008,2.04729181713151,8
"2191",2191,"Ten Eyck",-0.0249694054026603,-2.46924604732239,0.647841683541949,-19.7539683785791,1.66329782379612,2
"2192",2192,"Curlin's Legacy",-0.0368216522578002,-4,0.627503626709113,-35.8397698077573,4.17391723232885,5
"2193",2193,"Steelersfanforlife",0.00576453559810448,-3.20710196223409,0.786652115568447,-22.4497137356386,3.48892297543888,8
"2194",2194,"Knight Frost",-0.186344018207202,-4,0.567486572768496,-27.1376252866334,6.33194371790288,5
"2195",2195,"Starting Point",-0.0129577353604256,-2.67597173565262,0.596690845652193,-18.7318021495684,3.64691087406308,8
"2196",2196,"Tiberius Mercurius",0.00105413137422137,-2.21193724831339,0.627333261357763,-17.6954979865071,2.89637169732503,8
"2197",2197,"North Dakota",-0.00601268345686001,-2.42873372304207,0.666982305652325,-21.8586035073786,2.84535813341054,8
"2198",2198,"Blameless",0.0648387453050936,-1.58833319524957,0.877548154993831,-14.2949987572461,2.02507407271545,6
"2199",2199,"French Reef (IRE)",-0.0441767708842435,-3.00391226473369,0.97243395934153,-27.0352103826032,5.4194877396229,6
"2200",2200,"Rakeez",-0.00381045680879448,-2.04146930550291,0.880680727401437,-18.3732237495262,3.5821089369357,6
"2201",2201,"Tough Times",-0.13409900122487,-4,0.673147633309259,-21.8212994966041,4.45075276390936,5
"2202",2202,"Brahe",-0.0119435157530562,-3.14966124175563,0.542638760638555,-22.0476286922894,2.94676190955746,8
"2203",2203,"Donegal Aces",-0.0912610505809273,-4,0.735487986293492,-33.0001144371212,5.10048461481563,5
"2204",2204,"Collegeville Girl",-0.0981728878318354,-2.48722869460535,0.738408150200961,-19.3794788296398,3.1881492156338,4
"2205",2205,"My Last Million",-0.0819308957290887,-2.5208729934172,0.674139414069496,-21.1180580729319,2.31902272811485,4
"2206",2206,"Nasty Affair",0.0119804362618496,-3.22235082579392,0.625642099117499,-27.1129494215634,2.89384005167857,8
"2207",2207,"Big Q",-0.148665575266241,-3.11631030215222,0.518323295811099,-20.6162555791028,3.59189997934192,4
"2208",2208,"Playtone",-0.156779572862322,-2.88433994134335,0.473076854219523,-25.9590594720901,11.6039564784752,7
"2209",2209,"Time Limit",-0.110811793912592,-4,0.449950200955091,-27.5657657520505,4.16341156782212,5
"2210",2210,"Shadolamo",-0.12034188963021,-3.20503188989428,0.35234910914835,-18.2375333478755,4.88675381581779,1
"2211",2211,"Single Verse",-0.137905409573698,-3.19705288030774,0.48718632618643,-22.1167159657267,3.58554884543276,4
"2212",2212,"My Sassy Sarah",-0.105896287164851,-3.27826486984744,0.594897928444267,-19.6695892190846,4.00556678073618,1
"2213",2213,"All Over the Map",-0.216785016259739,-4,0.634306612662269,-28.1225926919962,7.95316272956309,7
"2214",2214,"Altea (FR)",-0.00100367322369446,-3.35065202050528,0.590648134331474,-16.7532601025264,2.48994447359036,8
"2215",2215,"Mean Mary",-0.0529274333276881,-2.26598821985764,1.10302703933103,-20.3938939787187,4.62327922254859,7
"2216",2216,"Blonde Moment",-0.0102368794189216,-4,0.682753025272718,-12.5463857712618,2.48825700350022,5
"2217",2217,"Civil Union",-0.0505993418459856,-1.91029068390165,0.712436127467878,-17.1926161551149,1.91041788915081,2
"2218",2218,"Bareeqa",-0.031986807412703,-2.97839671592003,0.642022637075211,-20.343755375169,3.28086655844976,8
"2219",2219,"Betty F (GB)",-0.0416290025585962,-4,0.742484205242839,-19.8533841088864,2.93119065551558,5
"2220",2220,"Kelleycanrun",-0.0173570109213504,-3.04638755778935,0.638453523553925,-24.4738455946617,3.37528727278443,8
"2221",2221,"Periodical",-0.100968067073256,-1.89724346515005,0.870111484381045,-17.0751911863505,2.54544865317893,3
"2222",2222,"Music of Life",0.01704551433526,-4,0.715765332362663,-31.6154260503319,2.55381492806152,5
"2223",2223,"Ellanation",-0.306238524668224,-3.020673001583,0.705463056788353,-33.2274030174131,2.80475641522909,7
"2224",2224,"Chiclet's Dream",-0.0750009098073537,-2.23901330250151,0.758179527170561,-20.4947469154359,2.84781879428635,2
"2225",2225,"She's Dreamin",-0.0126090571001416,-2.62203293703386,0.777602090476829,-26.4649997528589,1.77084347556668,8
"2226",2226,"Cape Cod Diva",-0.0449443336077268,-3.05841595637348,0.717049130400489,-33.6425755201083,2.21315491140342,8
"2227",2227,"Teletype",-0.0148761159897732,-2.39408886403657,0.592739430392728,-20.4693567252205,1.93217168035374,8
"2228",2228,"Incredible Miss",-0.0861398207813369,-4,0.500607467728801,-16.9010561091355,2.98970949352977,5
"2229",2229,"Heartstrings",-0.000721035714939158,-4,0.75289381950559,-25.7683050842702,2.55301811676193,5
"2230",2230,"Tradeable",-0.0439879737035928,-3.10033914014176,0.790681054843466,-25.2696908071961,4.91521217496601,6
"2231",2231,"Matzo Bella",-0.0786916267580755,-4,0.666264027423447,-22.0095418346559,4.1410359647429,5
"2232",2232,"Shrink",-0.10683786511984,-4,0.763052072722223,-19.8373523829766,1.86823830189873,5
"2233",2233,"Bourbon in May",-0.01321412368859,-3.14382727497777,0.742637620569882,-22.0067909248444,1.69144894856115,1
"2234",2234,"Scoreswhenhewants",-0.0311796155601362,-2.39278366503501,0.602481271684928,-23.2956252862699,2.48241196777801,8
"2235",2235,"Hardest Part (GB)",-0.0224700647035492,-2.58558626066329,0.634860146533741,-18.099103824643,2.24823785682767,8
"2236",2236,"Wild Weekend",-0.00913182321574496,-3.18119187027712,0.850741962286899,-31.8119187027712,3.5985669329437,6
"2237",2237,"Knockout Punch",-0.0950815291527146,-4,0.686905136036117,-24.1441292283675,3.00556828867974,5
"2238",2238,"Aladdin Sane",-0.0567997334521491,-4,0.817388266510261,-14.1231717600275,1.25325122857454,5
"2239",2239,"Double Happiness",-0.0184332823886988,-2.69521009238653,0.957630996879063,-29.6473110162519,1.59777774787426,2
"2240",2240,"Eighty Seven North",-0.0375487094047395,-3.28280147357356,0.568368799351802,-23.3774346743933,2.86539315348711,8
"2241",2241,"Go Zappem",-0.0214918964332114,-2.22088451112953,0.848219532508722,-16.8242350939262,2.39684930487421,2
"2242",2242,"Cold Hearted Cat",-0.0642248081622874,-2.17670908422914,0.49622932038869,-19.5903817580623,2.21563972467947,4
"2243",2243,"Herwaze",0.014017345767883,-1.91687566831169,0.999461880688122,-17.2518810148052,1.7706608853601,6
"2244",2244,"Alreadycelebrating",-0.0298670190010542,-2.44882044643151,0.695536998445504,-22.0393840178836,2.58607945127131,2
"2245",2245,"Diamond Darlin",-0.0545115934453956,-2.33419363073314,0.722859105545888,-21.0077426765983,1.70277063063805,4
"2246",2246,"Fika",-0.0445879213007712,-2.56106659625269,0.761454271903753,-25.6106659625269,2.62851778041688,2
"2247",2247,"Alexacrat",-0.0956283922441949,-4,0.655713290106299,-36.4700370970914,5.69973801585537,5
"2248",2248,"Armament",-0.124321669735174,-3.22071810235373,0.67264672683078,-25.7657448188298,5.51288425264822,2
"2249",2249,"Neighborhood Bully",-0.0923424463868422,-4,0.5600125993858,-29.3977568230985,7.48456358283845,6
"2250",2250,"Cross Border",0.00221234956883014,-2.32845726951714,0.740522293939045,-24.5735877565938,2.14767801812376,8
"2251",2251,"Mr. Alec",0.00767275154039308,-2.71371825914271,0.644080486658319,-21.3043946775965,3.30182132529906,8
"2252",2252,"Uhtred",-0.00456378029809205,-2.27207665075241,0.561976081641205,-15.1604716504829,4.81109249347475,6
"2253",2253,"In Equality",0.0105223369148135,-2.28807952519092,0.495592406933133,-11.4403976259546,2.10152961153447,8
"2254",2254,"Desperado",0.000621287636325463,-4,0.662912815967469,-13.2448141268403,2.3503380476726,5
"2255",2255,"Strike",0.0389082408411661,-1.52005233113088,0.556809392857011,-9.12031398678526,0.545358975584095,2
"2256",2256,"Fled",-0.104390882546187,-2.78778270621785,0.756897892673077,-25.0900443559606,3.40139792717023,4
"2257",2257,"Constant Knight",-0.0532023747349233,-4,0.543325984411933,-22.067083204588,2.06316269865845,5
"2258",2258,"Financialstability",-0.0985949239220868,-2.79934808283878,0.546908202512672,-25.194132745549,2.9435230525719,1
"2259",2259,"Irish Valor",-0.0397569772814272,-3.28227823917231,0.628696943724299,-30.8098517072045,4.34575259179968,8
"2260",2260,"Six Percent",-0.0912266604764087,-3.79836099413519,0.800598410261142,-27.007483845552,8.55472734773212,6
"2261",2261,"Perjury Trap",-0.0698289459918571,-2.07322325845844,0.639362045806075,-20.7322325845844,3.14357066474989,2
"2262",2262,"Scanno",-0.0070824443816042,-2.21667684642891,0.724821508811359,-15.5167379250024,1.24367747847028,2
"2263",2263,"Gufo",0.0655511725338518,-1.4309389098544,0.85087852086552,-14.309389098544,1.27570104736694,6
"2264",2264,"Candy Tycoon",-0.0492042964976793,-2.23776887900445,0.817629707247143,-22.3776887900445,2.85979219196602,2
"2265",2265,"Basie",0.00835122624319458,-2.92327915969051,0.85180135093089,-17.539674958143,4.88776773048519,6
"2266",2266,"Breithorn",-0.0255075229024224,-2.5981524290185,0.677291629227988,-18.1870670031295,2.14002930072441,2
"2267",2267,"Croi Mor",-0.0422035557139668,-4,0.800759710020696,-28.6017457176873,5.34794449632472,5
"2268",2268,"War Stopper",-0.0783266385662802,-3.02838621164721,0.700451406511549,-24.2270896931777,2.84697165142935,1
"2269",2269,"Paint Music for Me",-0.06723012617337,-2.97327185547649,0.835477303636797,-29.7327185547649,2.98268646929539,2
"2270",2270,"Jedi Master",-0.134708668037337,-4,1.04633172090705,-39.7022678838614,5.63477370564699,2
"2271",2271,"Brice",-0.352885698573879,-3.41140473953979,1.50380265940893,-34.1140473953979,5.00424077044361,9
"2272",2272,"Magic Fairy",-0.119695277272246,-4,0.668487395190781,-30.8124350188278,5.83242924921184,5
"2273",2273,"Ailish",-0.0374938229546257,-1.56470923194953,0.919526100418217,-15.5010313293789,1.59293910631406,2
"2274",2274,"Mz Seb Pat",-0.0688704549768374,-2.55720560750996,0.707262051843718,-25.5720560750996,1.6628187139702,4
"2275",2275,"Birthday Gift",-0.102529545815649,-2.99662065735205,0.817385549194219,-23.9729652588164,6.68862464354257,7
"2276",2276,"Dream Bigger",-0.195430314972593,-3.28710199790873,0.627072818358559,-23.0097139853611,3.6403415047656,3
"2277",2277,"Scilly Cay",-0.0693601755538743,-2.84032669451968,0.778268743952228,-20.6053132169352,4.57771449378406,2
"2278",2278,"Bank On Shea",-0.170393367180309,-2.86945842787415,0.751914376890629,-25.0370338381666,3.44040074060473,3
"2279",2279,"Harris Bay",-0.0867014989485817,-2.49495990017993,0.59025487473351,-14.9697594010796,2.87379578413899,4
"2280",2280,"Ny Traffic",-0.0213715337539014,-2.62498579839955,0.832756183445507,-15.7499147903973,4.35922434469382,6
"2281",2281,"Mission Wrapitup",-0.135575315257126,-4,0.555909308635595,-20.7907799567847,5.76308641891564,5
"2282",2282,"Moonachie",-0.067729867070341,-3.20226323252333,0.774424101677954,-28.8203690927099,3.3897109576579,2
"2283",2283,"Top Hat Invasion",-0.101107179334923,-3.15218255676366,0.646513751314746,-34.6740081244002,3.11989335901088,1
"2284",2284,"Cruising Strong",-0.234980459883983,-3.15784112406955,0.751551513753935,-34.7362523647651,3.28173495987642,3
"2285",2285,"High School Crush",-0.181088887217708,-2.71865106062965,0.704939519166153,-29.9051616669261,2.98366839132739,3
"2286",2286,"Welsh Gold",-0.158659220949206,-2.84195706640511,0.694565424792366,-31.2615277304562,5.34047440354781,4
"2287",2287,"The New Miami",-0.182000749702166,-2.71183846732587,0.872623031548509,-29.8302231405846,4.23213548836689,3
"2288",2288,"Tomorrow Tomato",-0.13894018593542,-2.94971525980018,0.675483547755099,-32.4468678578019,3.51310885670141,4
"2289",2289,"Gringotts",-0.163542334096429,-2.48211618384093,0.821010156774529,-27.3032780222503,3.22615056044388,3
"2290",2290,"Holiday Belle",-0.175104681298918,-4,0.595275063796222,-36.2039817151335,4.8831072583401,5
"2291",2291,"Emerald Banker",-0.339806001099838,-4,0.769175860588722,-40.2685110166693,8.48205372684881,7
"2292",2292,"Rewarded",-0.150818455309741,-4,0.630751619734305,-26.9101450726882,3.94450570972792,5
"2293",2293,"Our Lady of Winloc",-0.254501428396627,-4,0.840880828600716,-31.6807527305727,3.26902083178086,5
"2294",2294,"Oroscopo",-0.105799272710448,-4,0.651809330986616,-21.8039418693548,3.35379537346989,5
"2295",2295,"Mine the Coin",-0.125987575164988,-3.12560326721518,0.700909303063177,-21.0432127782622,2.14494851749253,4
"2296",2296,"Azzedine (FR)",-0.0792332981239559,-4,0.749185557051521,-28.5055282453284,4.0392130141184,5
"2297",2297,"Analyzethisandthat",-0.0370165623146813,-4,0.697139422922782,-21.8907081470103,2.42469754526145,5
"2298",2298,"My Brothersledge",-0.0843247682519563,-2.72399413936307,0.523945100822287,-13.6199706968154,2.30451706365643,4
"2299",2299,"Three Technique",-0.0547472963229106,-2.88206016861395,0.790282033524354,-25.9385415175255,2.68974505381067,2
"2300",2300,"Polar Bear Pete",-0.0410422877370826,-2.92572717211119,0.450510891105338,-20.4800902047783,2.72438129653405,8
"2301",2301,"Hockey Puck",-0.0332733658056652,-2.31797011805128,0.257248553483429,-8.89122855759112,2.01573623472859,4
"2302",2302,"Mr. Shortandsimple",-0.0835673189270972,-4,0.458630436556958,-22.6068317133756,4.17018381529474,5
"2303",2303,"The Great Johanna",-0.0653608028407709,-3.46999503687421,0.644586416833711,-25.4773541089267,4.11010751193947,8
"2304",2304,"Belleza",-0.0217938837174523,-2.22397161913283,0.850184504743658,-11.1198580956641,2.50302100226797,2
"2305",2305,"Amos",-0.028468130188538,-4,0.591683990863784,-23.1750514698855,2.51914219840595,5
"2306",2306,"Two Cent Tootsie",-0.00933118174015497,-2.27067012637657,0.767084683370141,-14.9955887615869,2.09583035144387,2
"2307",2307,"Brovia",-0.13310363351686,-4,0.529844293076987,-16.9868055708624,6.68918110566392,5
"2308",2308,"That Is Key",-0.109309087687175,-4,0.473694525725986,-28.9819843118058,5.19199107124535,5
"2309",2309,"Imperial Brew",-0.0446524369889757,-2.9044397164387,0.56637431340289,-17.4266382986322,1.96917597944248,1
"2310",2310,"Johnny Wishbone",-0.031517505790477,-4,0.592386246813241,-18.3642328292659,2.07359208469801,5
"2311",2311,"Dan the Man Can",-0.139722810944814,-2.82666750857138,0.807968036868915,-28.3365799410913,2.56273879686717,4
"2312",2312,"David's Gem",-0.168090388993954,-2.41282969708768,0.848582246871354,-26.5411266679644,2.29207819067719,3
"2313",2313,"Shandian",-0.0793374193451116,-3.03789192059579,0.647952673108258,-24.0161754238632,2.676962397779,1
"2314",2314,"Money Ride",-0.0900275780807066,-3.23677658996757,0.556577377220504,-21.7502631678373,4.42572110451334,1
"2315",2315,"False Alarm",-0.114029412737864,-2.95098027232103,0.656072984323421,-20.6568619062472,2.47126903428765,4
"2316",2316,"Elite Mission",-0.128178636518841,-3.08180233716858,0.538053262752814,-25.788377338348,4.05614085672644,1
"2317",2317,"Yo for the Yoyo",-0.239714364021923,-2.34087248231217,0.718955911241882,-25.7495973054339,2.16399199132944,7
"2318",2318,"Nextstop Pokipc",-0.138074709420986,-1.56781537563546,0.892774006291669,-17.24596913199,1.20995023456581,7
"2319",2319,"Drink to the Clown",-0.160177077130191,-4,0.620216732431407,-33.6592175114642,3.6385970455295,5
"2320",2320,"Alite",-0.356393642620663,-4,0.760662808564457,-26.3500295533898,2.43955428514208,5
"2321",2321,"Super Silver",-0.103122886652955,-2.89147930132644,0.526070795322527,-22.9115960020057,4.34905115319281,1
"2322",2322,"Other Things Equal",-0.108466744577264,-3.19823740584848,0.581621761080468,-16.9247421676274,4.10117381538462,1
"2323",2323,"Complexity",-0.197630551647311,-4,0.578354263562233,-28.1975529373166,6.28511362706109,5
"2324",2324,"Hawaiian Noises",-0.111934624497667,-2.60681667184856,0.363930399416562,-14.0816202592764,7.34052955616662,7
"2325",2325,"Heavy Roller",-0.0210567088032671,-4,0.498025205227677,-18.919515419332,7.45310192482269,6
"2326",2326,"Appointment",-0.127353345176718,-4,0.872141480911496,-33.1391598273046,3.74971647278532,5
"2327",2327,"Kitty Therapy",-0.0895087301857309,-3.25764603426577,0.71089053556447,-26.0611682741262,2.32439282826663,1
"2328",2328,"Vitanza",-0.100416698304498,-4,0.663114941782826,-35.9126560958484,3.38457011071592,5
"2329",2329,"Trumpit",-0.102744323497266,-4,0.552750195945697,-24.8423752958445,3.01151403739131,5
"2330",2330,"Lady Cat",-0.158483374936068,-4,0.636644882570872,-26.1947841246601,3.8788252893121,5
"2331",2331,"Zabava",0.0062949405028547,-4,0.567556529252824,-15.1550953589306,1.85924137373033,5
"2332",2332,"Mike's Girl",-0.0502876438991938,-2.55226444828906,0.706822689814838,-22.9703800346015,2.07914391651458,2
"2333",2333,"Corey Scores",-0.0409879687889628,-2.89717066710497,0.567777481590996,-31.8688773381547,2.30273549074204,8
"2334",2334,"Take Charge Tina",-0.0111406389792774,-3.1088996747978,0.681951322876241,-21.7622977235846,2.69987321908928,8
"2335",2335,"Hard Count",-0.0440573877341436,-2.23420964066631,0.432400708336359,-13.4052578439979,3.49390795488058,2
"2336",2336,"Tan and Tight",-0.00867548081203098,-2.03263373824022,0.705834569349455,-14.789682153478,2.02912735030858,2
"2337",2337,"Spin Control",-0.112408108336698,-4,0.427332899873046,-19.157841341994,4.10236950908899,5
"2338",2338,"Leaveematthegate",-0.0333877401213136,-4,0.655512537924375,-23.2570019360378,2.00624158081459,5
"2339",2339,"Gosilently",0.00114318584168734,-2.51787359388651,0.65725382439566,-20.1429887510921,2.43274664524613,8
"2340",2340,"Dream Passage",-0.0547585195784083,-3.20712616374465,0.538058280477841,-23.0780072879164,3.84828381853638,8
"2341",2341,"Raining Lemons",-0.0184389787460367,-2.76707214603704,0.331025109121999,-11.0682885841482,2.48572488798602,8
"2342",2342,"Touriga (BRZ)",-0.0249295676006494,-2.52239342994668,0.375897763396984,-10.0895737197867,0.873155155509663,4
"2343",2343,"Satisfy",-0.0663311239448897,-4,0.639864646450144,-14.9226644904806,2.71933584556736,5
"2344",2344,"Officer Hutchy",-0.121414562911269,-2.32613998928679,0.717400663556857,-25.494431887171,2.72195025186984,4
"2345",2345,"Maru",-0.0806917719465219,-2.53235674673928,0.489939804197654,-20.0349775072028,2.92111887561368,4
"2346",2346,"Imprsstheprofessor",-0.0738018806995406,-3.14246467088343,0.484420089706184,-28.6833819957594,4.34985733102601,8
"2347",2347,"Take Charge Donna",-0.138565909589996,-3.05564230463762,0.519679487486987,-27.7003240939247,4.50854260805433,1
"2348",2348,"Central Exit",-0.17057452698466,-2.28012185817067,0.606012418117328,-25.0813404398774,2.83219900166604,3
"2349",2349,"More Diamonds",-0.0940342905591828,-2.2889483549995,0.715142908139072,-25.1784319049945,2.49179522485987,4
"2350",2350,"Be Magic",-0.0765012137361504,-2.32830808864154,0.651951379923363,-24.1587113944134,3.16887809269085,2
"2351",2351,"Mrs. Phelps",-0.156268205174873,-2.56669894751907,0.581675891355589,-24.2307054740404,3.29601057833961,3
"2352",2352,"Fortune's Girl",-0.0828155473253972,-4,0.741276964203329,-31.3592453026506,2.8044692418879,5
"2353",2353,"Over Thirsty",-0.162621649495715,-4,0.338718204995341,-35.6033448386375,6.53499536606201,5
"2354",2354,"Ghostly Beauty",-0.0322781240879591,-2.83918281806793,0.608713589384839,-15.0886296988577,2.36711346141865,1
"2355",2355,"Shannon's Girl",-0.0469729029066816,-4,0.600630361599811,-24.2916232242819,3.32471843690499,5
"2356",2356,"Gracely",-0.0392097722951693,-2.14896471910071,0.538477147106003,-10.7448235955036,1.33797984837108,4
"2357",2357,"Happy Home",-0.130503422884165,-2.92883627449465,0.483074019371426,-23.4306901959572,3.31608384112022,4
"2358",2358,"Happyandiknowit",-0.0859015610302824,-4,0.370107743881967,-17.5385425782328,5.05178620569891,5
"2359",2359,"Absentee",-0.0310222496594918,-2.09219709836058,0.312360126896805,-10.4609854918029,2.54168476349882,4
"2360",2360,"Its a Chance",-0.172704243481235,-3.42219831837187,0.667248644862136,-23.9553882286031,3.85790343962882,4
"2361",2361,"Appletini",-0.100182131955484,-3.23299934933928,0.565521527133213,-22.630995445375,5.27529008776217,2
"2362",2362,"Red Hot Dame",-0.133779184518851,-4,0.504162903167849,-18.4251274261017,4.23221475152441,5
"2363",2363,"Lost Ticket",-0.0166267487981933,-2.033916940186,0.575080899341634,-14.237418581302,1.19124931580331,4
"2364",2364,"Apurate",-0.0871489125175792,-2.39263225355091,0.666913998814153,-23.9954870685946,2.93760114992461,4
"2365",2365,"Jazzy Lady",-0.00468099815781846,-2.75959510230054,0.607070957901245,-20.9065058085734,3.11674474130399,8
"2366",2366,"Speedy Vanessa",-0.0822045808756092,-1.91205599720224,0.622164314967476,-13.3843919804157,1.39928993391343,3
"2367",2367,"Empress Amelia",-0.0859615810896194,-2.3365855503457,0.522865793608803,-16.3560988524199,1.86870783390141,4
"2368",2368,"Love of My Heart",-0.0732967597597928,-3.11106679222065,0.623412347843883,-21.7774675455446,2.38909953841302,1
"2369",2369,"Orsay",-0.0514366712725514,-4,0.57291096594164,-24.6011865306949,7.26606226056371,6
"2370",2370,"Malthael",-0.0293576326006119,-2.42816971579844,0.60438378939333,-19.3149159335038,2.91535510371762,2
"2371",2371,"Betterment",-0.0473984508633852,-2.60650703500809,0.67850623349091,-18.6666307168376,2.9362538378579,2
"2372",2372,"Bail Out",-0.0244572814837062,-3.09767052156595,0.592321763399749,-21.971285387222,2.78192049864828,8
"2373",2373,"Breaking Bread",-0.045282199386394,-3.49976199142648,0.470643018355539,-12.7708038321388,2.38671899909411,1
"2374",2374,"My Sacred Place",-0.129654574692466,-3.36518491020162,0.57914206388579,-16.8259245510081,5.87771647815372,1
"2375",2375,"Victory Boulevard",-0.141526727756749,-3.20735503790618,0.518482072703521,-16.0367751895309,7.74139717033919,7
"2376",2376,"Super Wicked Charm",-0.132222247288417,-3.03376526363005,0.538060254423993,-25.8256482571528,3.70179085265125,4
"2377",2377,"Aleph",-0.169616908864523,-3.44446204161927,0.526137027694387,-27.8007861757323,5.7096993082393,1
"2378",2378,"John Want Revenge",-0.104844735217208,-4,0.378591965256377,-29.6532336653693,6.93233067547012,5
"2379",2379,"Mister Bobby",-0.112808069345637,-4,0.515440278552252,-22.5215776194566,2.2715886500418,5
"2380",2380,"Casper Slew",-0.128147208476523,-2.31533640105409,0.397365454400166,-11.5766820052704,2.17964811434421,3
"2381",2381,"Larceny",-0.134234506343302,-4,0.566063883450428,-30.3300526035294,2.49194261169633,5
"2382",2382,"Summer At the Spa",-0.102781504408043,-2.83907943712799,0.722542263622758,-25.5517149341519,3.74928997551707,2
"2383",2383,"Cemetery V I P",-0.0357983709381646,-3.63126070016257,0.645629284016796,-23.3602013126596,2.28774421096175,1
"2384",2384,"Magnetique",-0.131926424937248,-3.45458611887531,0.488168475071992,-24.1821028321271,3.89575166183532,1
"2385",2385,"City Temper",-0.0638078127973545,-2.36018742073904,0.636535253998202,-21.2416867866514,2.35366062633969,4
"2386",2386,"White Hot",-0.162276223317573,-4,0.51325656283456,-27.184424331692,4.06107656594535,5
"2387",2387,"Lottie's Mizzion",-0.247433491821383,-4,0.614128982447121,-30.1143992354359,5.29682823723564,5
"2388",2388,"Myhartblongstodady",-0.0389151700218412,-1.26860164835846,0.733002621175392,-13.954618131943,2.00359774546796,2
"2389",2389,"Miss Jen",-0.0200949699463993,-2.46649423716023,0.797151009113326,-27.1314366087625,2.4537367611333,8
"2390",2390,"Kerry's Ring",-0.0102402975566128,-1.8758033496675,0.646214716483613,-20.6338368463425,1.52103018184333,2
"2391",2391,"My Bernie",-0.0596031952693083,-1.84432666222142,0.387729336750527,-12.9102866355499,1.37317660233368,3
